id;name;time;x;y;country;turnover;sector0;sector1;sector2;sector3;sector4;sector5;sector6;sector7;sector8;sector9
236;Puerto de la Cruz;0;-16.5478067023737;28.373762707643;27;502979;0.0098791400833832;0.00127241892802682;0.00546543692679018;0.078102664325946;0.16704474739502;0.134452929446359;0.0454651188220582;0.1838625469453;0.194771551098555;0.179683446028562
237;Tartu;0;26.6710025504594;58.3455227131566;8;5966;0;0;0.0873281930942005;0.190412336573919;0.0169292658397586;0;0.252765672142139;0;0.00519611129735166;0.447368421052632
239;Oulu;0;25.5289501783536;65.0161421796776;9;9889903;0.00558549462011913;0.0109586514650346;0.225504638417586;0.0642199422987263;0.312300332975965;0.023068173671673;0.230347456390624;0.0533493604537881;0.0703747043828438;0.00429124532363968
240;Lorient;0;-3.31024619502234;47.7989743448534;10;8362055;0.00670421325858297;0.514921391930572;0.036352786486097;0.0111250165180688;0.174240422958232;0.0133941955655637;0.0282315770465514;0.203796315618589;0.00684317431540453;0.00439090630233836
242;Belfast;0;-6.04686938904675;54.5783382220578;29;34446890;0.0630898173971584;0.125648411220868;0.0672733590753766;0.101453396808827;0.380607131732357;0.0242196610492268;0.0672498155856741;0.11160891447675;0.0475399085374616;0.0113095841163019
249;Patras;0;21.7547764854553;38.2261862433643;12;484249;0.245448106242863;0.187938436630742;0.0227816681087622;0.0037645921829472;0.430526444040153;0.0619887702401037;0.00467115058575237;0.0122973924571863;0.030583439511491;0
254;Zadar;0;15.2951391833346;44.1203175599059;4;294891;0.249485403081138;0.00817590228253829;0.00807756086147085;0.00460509137274451;0.0597576731741559;0.558518232160358;0.0627045247226942;0.0124927515590506;5.76484192464334e-05;0.0361252123666033
256;Szombathely;0;16.6365108363733;47.232919853685;13;2189823;0.0141294524717294;0.0648632332384855;0.599328347542244;0.0406206346357674;0.187483645938507;0.0344735624751407;0.0225004486663991;0.0271647525850263;0.00671058802469423;0.0027253344220058
259;Cork;0;-8.43833752184216;51.8895893802205;14;33199071;0;0;0.00881506593964632;0.00228994359510843;0.0282526580337143;0.00122777531937565;0.00632608063038872;0.930274133273187;0.0228143432085795;0
263;Sanremo;0;7.78060824843299;43.8371085582936;15;856392;0.0086689273136601;0.0246872927351026;0.0435594914478416;0.128354772113705;0.555382348270418;0.0558821194032639;0.0750042036824258;0.0118695644050855;0.029916206596979;0.0666750740315183
279;Riga;0;24.1573897469759;56.9283525123114;17;18752404;0.00746821580849047;0.0496592863506994;0.0497307438555611;0.0286571257743807;0.567481587960669;0.0600841897390863;0.157011815658408;0.0496093727502884;0.0147173130442369;0.0155803490581794
296;Rotterdam [The Hague];0;4.47372516392969;51.9276328816526;21;789197698;0.0723401375152009;0.0696479363020139;0.0307813416860727;0.0920112174478238;0.198834973033588;0.0263637755821229;0.434434731460659;0.0588044796856465;0.0108414685213641;0.00593993876550816
310;Lisbon;0;-9.19216247123091;38.8061617235879;23;143832640;0.00152274893932281;0.10180949192061;0.0254743777212182;0.0299477712430224;0.303348933872033;0.0876254583104363;0.156945099526783;0.243684625409087;0.0419636321769523;0.00767786088053449
315;Arad;0;21.3031141882594;46.1484588570216;24;338315;0.00931676100675406;0.0155417288621551;0.250314056426703;0.208761065870564;0.493067112010996;0.00081580775312948;0.002349881028036;0.00248289316169842;0.0173506938799639;0
328;Maribor;0;15.6606895477494;46.5370436716363;26;1973895;0.000163635857023803;0.0122296272091474;0.257218342414363;0.2905554753419;0.219912913300859;0.120720707028489;0.0436821614118279;0.0232114676819182;0.0288718498197726;0.00343381993469764
329;Helsingborg;0;12.8148250076058;56.0756068424757;28;24478070;0.00233184233887721;0.0405590800255085;0.158401458938552;0.0505389518046153;0.303905577523065;0.0584630651027634;0.148828972218806;0.21645264516361;0.0188225215468376;0.00169588533736524
361;Linz;0;14.3263909217413;48.2774553870301;1;49144727;0;0.0121360120690059;0.20263260390072;0.031004669127575;0.238695475915453;0.00727081055918776;0.0647569575470426;0.431891950483314;0.0089679407518125;0.00264357964588958
368;Plovdiv;0;24.7431666723219;42.1391438815655;3;3699981;0.0103673505350433;0.138240439613068;0.173148726979949;0.171789801082762;0.425080831496162;0.0259977010692758;0.0198222639521662;0.0166922478791107;0.0162395428517065;0.00262109454075575
386;Larnaca;0;33.6093065685933;34.9265322264735;5;2178046;0.0800667203539319;0.00318634225356122;0.111807555946936;0.00226487411193336;0.51823101991418;0.0162007597635679;0.260616626095133;0.00744290983753328;0.000183191723223476;0
387;Kladno;0;14.1020478552126;50.1443198361209;6;817201;0.0277030987480436;0.0199718306756844;0.414769438608127;0.214796604507337;0.253340365467003;0.00608785353909259;0.00641702592140734;0.00915564224713381;0.0456497238745425;0.00210841641162945
388;Mönchengladbach;0;6.39275037431646;51.1484971746649;11;9285823;0;0.051699671639229;0.207225035411508;0.120700233032656;0.23432462583015;0.0174809491845795;0.118740148288418;0.167333148607291;0.0620015048746891;0.020494683131479
389;Odense;0;10.433248842455;55.3617056664084;7;1975596;0.0109526441640902;0.19759707956485;0.334306204304929;0.0893725235321392;0.066828440632599;0.000995142731611119;0.272264167370252;0.0129252134545727;0.0144022360847056;0.000356348160251387
395;Santa Cruz de Tenerife;0;-16.3371869783175;28.4635405752911;27;11480945;0.00651392372317784;0.0265224683159792;0.00209146546734611;0.0179725623631156;0.225966242325871;0.0504091779901393;0.250276436303806;0.109041111162888;0.303665943874829;0.00754066847284784
397;Tampere;0;23.7679650611034;61.4513035882871;9;25273843;0.00268526634433869;0.0527051624084236;0.264526372186454;0.0405340018927869;0.376995892551837;0.0472105884332668;0.0888083383282867;0.0492256361646308;0.0717387537779672;0.00556998791200847
398;Saint-Brieuc;0;-2.73434001572126;48.4867763408141;10;7126828;0.00377545241726053;0.551925905886883;0.0181716185657911;0.00582264648452299;0.301134810605784;0.00183503797201223;0.0913134146074523;0.0120188111737789;0.012363143883927;0.00163915840258808
400;Bangor;0;-5.62109239762042;54.6167269863694;29;102610;0;0;0.421693792028067;0;0.288665822044635;0.0474320241691843;0.174388461163629;0.0587077282915895;0;0.00911217230289445
406;Larissa;0;22.4200057835661;39.6339248292399;12;718781;0.186759249340202;0.473885648062484;0.164727503926787;0.00150532637896661;0.130764447029067;0.00882466286671462;0.00150532637896661;0.00140515678628122;0.0306226792305306;0
410;Zagreb;0;15.9923405028663;45.8205001317158;4;31299299;0.0187123999166882;0.118601793605665;0.0759876123743219;0.0167249113151064;0.410413313090494;0.0340476634955946;0.276290628745391;0.0326788149472613;0.00563105263156213;0.0109118098779145
412;Győr;0;17.6206962291976;47.656633208162;13;3828127;0.0136651683708508;0.0468615591906956;0.29125444375278;0.0942933711446877;0.351476322494003;0.0484623420278376;0.114164968926057;0.025123252180505;0.0115782470121812;0.00312032490040168
415;Dublin;0;-6.41610785298534;53.2937699105745;14;140897156;1.58484391267628e-05;9.62120200637691e-05;0.00144512498179878;0.000429632518629404;0.0110348643233083;0.0235341726840817;0.00390262667899415;0.942745856417428;0.0166700241983593;0.000125637738209563
420;Asti;0;8.20517511138201;44.9150884524852;15;1344102;0.00115839422900941;0.00555091801068669;0.167760333665153;0.0142466866353893;0.677677735767077;0.0189993021362962;0.0260404344313155;0.0110951401009745;0.0752911609386788;0.00217989408541911
436;Daugavpils;0;26.55423745893;55.8905791969077;17;95015;0.0314266168499711;0.1189496395306;0.345198126611588;0.000841972320159975;0.417344629795295;0.000157869810029995;0.0132821133505236;0.0584223543651002;0.00231542388043993;0.0120612534862916
461;Gorzów Wielkopolski;0;15.2349184950661;52.7306425660766;22;1754326;0.000135664637017293;0.0041486017992095;0.844019868599109;0.027603193477153;0.0915092177850639;0;0.00193407610672133;0.0153449244895191;0.01065708425914;0.00464736884706719
469;Oradea;0;21.9466797864264;47.0720650212778;24;452640;0.024107458465889;0.119991604807352;0.115586337928597;0.0532255213856486;0.409605867797808;0.259424708377519;0.0136443973135384;0.00324540473665606;0.00116869918699187;0
481;Malmö;0;13.0872605066793;55.5047296754218;28;60075935;0.0131728286875602;0.0383724198383263;0.0573778502157311;0.0688400937912993;0.245139472236262;0.0303250877410397;0.200167338219538;0.313146054239522;0.0265554918121541;0.00690336321856664
511;Klagenfurt;0;14.2979950299487;46.6438864510519;1;4361657;0;0.0295247884003717;0.113632731780605;0.0161761917546474;0.349200086114062;0.000331296110629515;0.102612837277209;0.195123779792863;0.177085910240076;0.0163123785295359
514;Kortrijk;0;3.29892530241926;50.8462506564834;2;27535069;0.0139311799073393;0.230580173959252;0.0981693563215694;0.0150838554281451;0.349305752602254;0.0309140318478955;0.161637582967379;0.0493213218387068;0.0445640067217554;0.00649273840570365
518;Ruse;0;26.0017616023408;43.8401673276307;3;811678;0.0215233134321738;0.106938958552529;0.351983175594263;0.0282957034686169;0.403846106460936;0.0576472443505922;0.0138490879388132;0.0107259282621926;0.00290386089064875;0.00228662104923381
535;Prague;0;14.5163050295697;50.0790353032954;6;9087451;0.018748821864349;0.0591827125120124;0.375183315981566;0.0590776225368368;0.345042080557023;0.0358938936782163;0.0219841625555945;0.0576401457350362;0.0240900336078841;0.00315721097148144
536;Dortmund;0;7.11138290741644;51.5374320356545;11;443834280;0.000241723104398335;0.0151094638296078;0.181223198893064;0.125986156364488;0.15987663233223;0.00744288611506078;0.0651871527363772;0.395509157156586;0.0422662958796243;0.00715733358856373
537;Copenhagen;0;12.162463115345;55.6784753973375;7;90529703;0.00848866145070641;0.00863781691628879;0.0696119592925208;0.00917977163804459;0.17566337315831;0.064907171958799;0.290204188563393;0.33199996248745;0.0388242961539375;0.0024827983805492
543;Las Palmas de Gran Canaria;0;-15.4881873389194;28.0522373865025;27;12009240;0.00651573288567803;0.0403701649729708;0.0147269935483011;0.124690738131639;0.477294566517115;0.0966455829011661;0.117163450809543;0.0430635077656871;0.0484354546998811;0.0310938077680186
545;Jyväskylä;0;25.7684917144197;62.2684317068324;9;4715804;0.109296739219866;0.0149787819850019;0.155765591614919;0.0838665050540693;0.329252233553388;0.0605792776799036;0.0948230672860874;0.0884616917921101;0.0597554520925806;0.00322065972207496
547;Greenock;0;-4.78974815355818;55.961362751457;29;435152;0;0.0902420303709968;0.0218934992830092;0;0.448836268706107;0.0125542339228591;0.0746796521675185;0.0500101114093466;0.258872761701658;0.0429114424385042
552;Thessaloniki;0;22.9491324552727;40.6404832743057;12;2885495;0.0606415883583233;0.0850599290589656;0.0575405606317114;0.0057993515843902;0.668190033252527;0.0733676544232445;0.0101445332603245;0.0138600136198469;0.0246189995130818;0.00077733629758499
556;Split;0;16.4751269463965;43.5348561620718;4;875991;0.0043345194185785;0.0193015681667962;0.162648931324637;0.129669140436374;0.412345560627906;0.0979039738992752;0.0196634440308177;0.0444787674759216;0.00279112456634828;0.106862970053345
558;Székesfehérvár;0;18.4482720397051;47.1810559594721;13;5649502;0.00640056415592029;0.0382056683934265;0.586467090373629;0.0140555751639702;0.168995603506291;0.00708504926628931;0.0358999784405776;0.126717717774062;0.00510646779132037;0.0110662851345127
565;Savona;0;8.44587754933042;44.3061107763464;15;2910572;0.00125130043166773;0.0293499009816627;0.341964053801109;0.147065593979465;0.362928317870164;0.0645532905559457;0.0239712331459246;0.0131427774334392;0.0125387724474777;0.00323475935314433
580;Panevėžys;0;24.3137478508344;55.7313766783448;18;117296;0;0.110191310871641;0;0;0.889808689128359;0;0;0;0;0
595;Roosendaal;0;4.4251332876888;51.5512567422548;21;6787439;0.0384651707367094;0.0335334137072908;0.174825438578527;0.00929216454099993;0.268675563787756;0.00302087429441355;0.418611202251689;0.0189654743121817;0.0346106977904332;0
612;Satu Mare;0;22.8614392777032;47.7903531801628;24;237730;0.0644638876035839;0.452483910318428;0.346834644344424;0.0234467673411012;0.0996424515206327;0.00363016867875321;0.00949817019307618;0;0;0
624;Lund;0;13.2371897058729;55.7278414667037;28;21213731;0.00353869859102107;0.024256459177313;0.0312281700941716;0.052478510262999;0.167653299648233;0.0282755541681942;0.249216368398374;0.39837504303227;0.0408484485826656;0.00412944804475931
654;Graz;0;15.4494394105403;47.0455711203517;1;27613395;0.0002251081404514;0.0295443207906887;0.505963717970934;0.0162742393682486;0.218260739036254;0.0133921960700595;0.0354028180888297;0.145541575021833;0.0327529809355206;0.00264230457718075
657;Ghent;0;3.75649016466146;51.0321441837063;2;25991560;0.0025712962207732;0.0620750351267873;0.114302950650134;0.0710941551796045;0.324376951595056;0.018449604410047;0.263757081144802;0.104329213021458;0.0365291271474279;0.00251458550390973
661;Stara Zagora;0;25.6371720330943;42.4240359560787;3;515392;0.158778172730659;0.195524959642369;0.281888349062461;0.09805352042717;0.204494831118838;0.021040295542034;0.023543244753508;0.00315488016888116;0.00612155407922513;0.00740019247485409
678;České Budějovice;0;14.46878689512;48.9485522916097;6;7397692;0.00313259865374228;0.0280851108697145;0.231722677829788;0.376615030742021;0.236300862485218;0.0150891656478804;0.0118048980682083;0.00726429270102081;0.0854778760726994;0.00450748692970727
679;Duren;0;6.45733688944606;50.8112804454531;11;3192750;0;0.268782397619607;0.0632517422284864;0.0208926474042753;0.0938469971028111;0;0.0581141649048626;0.463683658288309;0.0314283924516483;0
685;Arinaga;0;-15.4609054008811;27.8569453888472;27;760749;0.00765035511055552;0.0538166990689439;0.0234216541855461;0.00798818006990479;0.800350707000601;0.0270680605561098;0.0059678027838354;0.00676964412703796;0.00239763706557616;0.0645692600318896
687;Helsinki;0;24.8780970018392;60.343238447761;9;355540080;0.0191486540701684;0.146090519527362;0.108485439953774;0.0320027013550765;0.255690978637345;0.0377223631158546;0.172320333054996;0.196708933631336;0.0265624342549509;0.00526764239913542
689;Ayr;0;-4.55978502866384;55.4673242951973;29;2511951;0.0437882745324252;0.156452096398377;0.0384203354285175;0.0574226965414532;0.293816240842278;0.323107019205391;0.0360715634978549;0.0304472499662613;0.0115380435366773;0.00893648005076532
693;Volos;0;22.9144830212524;39.3522162940005;12;190127;0.0308320228058088;0.207719050950154;0.456053059270908;0.00260352290837177;0.256081461339;0.0082155611775287;0.00942527889252973;0.0026824175419588;0.0263876251137398;0
700;Pécs;0;18.262135193082;46.0762860197218;13;1503967;0.0314415143417376;0.0345213691523817;0.152958808271724;0.221486242716762;0.435688416035724;0.0143985872030437;0.0223921136567491;0.0413240450089663;0.037854553989549;0.00793434962336275
706;Novara;0;8.62056122741445;45.4702818218478;15;21687039;0.000508137602371628;0.0124995394714788;0.093955011562436;0.00215566541840959;0.0722860322241317;0.246871184212838;0.514012632153241;0.0411839532358475;0.0149711078584771;0.00155673626076847
744;Koszalin;0;16.1927364072828;54.2048688443711;22;690392;0;0.350890508580632;0.200833729243676;0.000630076825919188;0.374684237360804;0.00223930752384153;0.0452670366979919;0.00447282123778955;0.0205390560724921;0.000443226456853498
746;Setúbal;0;-8.86878622001123;38.5468181963925;23;1026108;0.000535031400203487;0.0371725003605858;0.0319907845957735;0.153602739672627;0.387493324289451;0.0890305893726586;0.0870122833074101;0.0795744697439256;0.124841634603765;0.00874664265359982
760;Prešov;0;21.2089561988178;49.001466239198;25;1624183;0.00368923945146575;0.127355722846502;0.379603776175468;0.0449493683901383;0.311699482139636;0.0183039719046438;0.0172782254216428;0.0205118511891825;0.0698905234200826;0.00671783906123879
761;Örebro;0;15.2112728988472;59.211911629463;28;9549953;0.000525342899593328;0.0665459819540473;0.170682724825976;0.0438770745782728;0.352828961566617;0.0204479540370513;0.17558379606685;0.0554727337401556;0.107885452420551;0.00614997791088605
790;Vienna;0;16.3593314754245;48.1714889588319;1;346820868;0.0024962800104635;0.0141046530106718;0.0371208689783915;0.123678466198868;0.345899768637913;0.0193376080242092;0.124604313025363;0.3125261712914;0.0119806343371472;0.00825123648557387
797;Burgas;0;27.4499493846876;42.5085195155063;3;4122592;0.0048054718972918;0.757478790042769;0.0253309083217549;0.0146276905403203;0.127553490619494;0.0481820660400059;0.0097225240819368;0.00188594942211114;0.00913818296838494;0.00127492606593134
814;Liberec;0;15.0742651563355;50.7552234260847;6;3845121;0.0169471909986708;0.0133452237263795;0.688285752255911;0.0122638533351746;0.130454152158021;0.00887306277227687;0.00786971333281839;0.0161396741480957;0.0943889672132554;0.0114324100593974
815;Dusseldorf;0;6.75455503741857;51.205719905146;11;386081847;0.00188677091570172;0.0115969891741634;0.110821983298272;0.273797092045097;0.41988521931206;0.0109329848911544;0.0461957539277935;0.0935711230163069;0.0232808692505038;0.00803121416894796
821;Arrecife;0;-13.5853872697323;28.9689385723482;27;436720;0.0485459791170544;0.010171276790621;0.0099835134640044;0.0894302985894853;0.608206631251145;0.115614123465836;0.0264769188496062;0.0596148562007694;0.00993771753068328;0.022018684740795
823;Kuopio;0;27.6757456581882;62.9532807191289;9;3363449;0.00711204480876624;0.0586142379444433;0.027576157688135;0.0661148719662465;0.344809152747671;0.0655229200740074;0.334645478495437;0.0387468339790495;0.0453590941917062;0.0114992081045379
824;Rennes;0;-1.67516727280842;48.1119438438423;10;22265930;0.0100293138440658;0.0766675813675872;0.108525087431785;0.0322165299181305;0.445336619669603;0.121273892444645;0.11872641295468;0.061645437670917;0.0166870191364115;0.00889210556217504
825;Plymouth;0;-4.16801114359026;50.4304780363555;29;4079030;0.012722142274021;0.0109111725091505;0.113693941942079;0.228176306621917;0.265755584048168;0.023817182026119;0.086311941809695;0.0554293545279147;0.0958225362402336;0.107359838000701
829;Chalkida;0;23.6094450170418;38.449031281731;12;383759;0.026972657318786;0.504923663028098;0.204573703808901;0.0197493739560505;0.240226287852532;0;0.00134198807063808;0.00221232596499365;0;0
833;Osijek;0;18.6814927741502;45.5495922681133;4;653550;0.44120725269681;0.329752888072833;0.0114604850432255;0.0841603549843164;0.0803029607528116;0.00678295463239232;0.01337311605845;0.0132032744242981;0.019335934511514;0.000420778823349399
841;Alessandria;0;8.61314385130208;44.9138553327148;15;2769706;0.000919592187762889;0.0102649884139327;0.429797242017745;0.0911010049442071;0.24472380823091;0.00986133546304193;0.0774212136595003;0.119805495601338;0.00863340730026941;0.00747191218129289
853;Vilnius;0;25.1921362362991;54.6951554559711;18;334521;0;0.935373265056603;0;0;0;0;0.0646267349433967;0;0;0
876;Jelenia Góra;0;15.7767375985953;50.8915819581709;22;128874;0.00278566662010956;0.793045920821888;0.189906420224405;0;0.00651799432003352;0.00698356534289306;5.43166193336127e-05;0;0;0.000706116051336965
878;Póvoa de Varzim;0;-8.70691005097822;41.4290941584152;23;1291896;0.00592539956776706;0.129224798280976;0.150333308563538;0.0265648318440494;0.533351755868893;0.028020831398193;0.0740671075690303;0.00733650386718436;0.0349370227944045;0.0102384402459641
881;Baia Mare;0;23.5310623210332;47.6430568287374;24;325364;0.00249259291132393;0.138921331185995;0.141097355577138;0.331284346147699;0.281921171364994;1.53674038922561e-05;0.0991627838359499;0.00509583113067211;0;9.22044233535363e-06
892;Košice;0;21.2729884320785;48.6944731583751;25;79653;0.024669503973485;0.00627722747416921;0.718177595319699;0;0.222640704053834;0.00908942538259701;0.00149398013885227;0.00392954439882992;0.000966693031022058;0.0127553262275118
893;Linköping;0;15.5810345012074;58.378133999349;28;12162709;0.00723210593955672;0.00340310698874733;0.019076835596412;0.341313600448716;0.160036386630643;0.0163569645545248;0.278828261039543;0.132307613377908;0.0384846829764652;0.00296044244748436
923;Mons;0;3.86407744615463;50.4727680811278;2;4234355;0.000678733833133972;0.0304010882413024;0.202153574747512;0.0150129122381095;0.307276787137592;0.00618157901262412;0.261719435427592;0.0307175473005924;0.143057443223348;0.00280089883819377
927;Varna;0;27.8924592530195;43.2425564729414;3;2110696;0.0208253580809363;0.0311418603152704;0.0229725171223142;0.0501971861414434;0.607603842523983;0.128522060969462;0.046023681288068;0.0277406125751885;0.0626622687492656;0.00231061223406876
944;Pardubice;0;15.7744691547067;50.0163310888697;6;7442910;0.00506253602421633;0.0292122301626649;0.6290428071816;0.0143848306643504;0.222335618729771;0.0133602314148633;0.0118730442797239;0.00688534457624773;0.0641705999400772;0.00367275702648561
945;Trier;0;6.65545404317938;49.7540361020138;11;4850064;0.00126802450441891;0.438316690253984;0.03913659696037;0.069236199769735;0.0506411874152589;0.0022440940985521;0.020398906076291;0.237515010111207;0.136142739559725;0.00510055125045773
952;Vigo;0;-8.67642614858314;42.2040267990078;27;16628569;0.0117530859089558;0.0235878986339715;0.435515948486006;0.0191637656854297;0.247001651194399;0.0191548052030214;0.163200453388382;0.00762976056448393;0.0663573035057917;0.00663532742955813
954;Nantes;0;-1.54060366661303;47.2154845928984;10;32354400;0.00269032959968351;0.0653864389387533;0.0474430062062656;0.0350095504784512;0.55000349256979;0.0648337784041738;0.0786536607076626;0.106040878520387;0.0452278515441486;0.00471101303068516
